date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:53:37	15714/15714	---M--	200	added ('OK')	text/css	etag:%222283e8-3d62-55de781ad4c80%22	https://wrraptheme.com/templates/compass/html/assets/plugins/fullcalendar/fullcalendar.min.css	wrraptheme.com/templates/compass/html/assets/plugins/fullcalendar/fullcalendar.min.css	(from https://wrraptheme.com/templates/compass/html/events.html)
00:53:39	6614/6614	---M--	200	added ('OK')	application/javascript	etag:%22205470-19d6-560aaeea43900%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/calendar/calendar.js	wrraptheme.com/templates/compass/html/assets/js/pages/calendar/calendar.js	(from https://wrraptheme.com/templates/compass/html/events.html)
00:53:40	1575/1575	---M--	200	added ('OK')	text/css	etag:%2220547d-627-591a650939080%22	https://wrraptheme.com/templates/compass/html/assets/css/inbox.css	wrraptheme.com/templates/compass/html/assets/css/inbox.css	(from https://wrraptheme.com/templates/compass/html/mail-inbox.html)
00:53:41	512757/512757	---M--	200	added ('OK')	application/javascript	etag:%221e5b14-7d2f5-591a64febb7c0%22	https://wrraptheme.com/templates/compass/html/assets/bundles/fullcalendarscripts.bundle.js	wrraptheme.com/templates/compass/html/assets/bundles/fullcalendarscripts.bundle.js	(from https://wrraptheme.com/templates/compass/html/events.html)
00:53:41	48406/48406	---M-Z	200	added ('OK')	text/html	etag:%221e5b38-bd16-591a652f5ea80-gzip%22	https://wrraptheme.com/templates/compass/html/mail-compose.html	wrraptheme.com/templates/compass/html/mail-compose.html	(from https://wrraptheme.com/templates/compass/html/mail-inbox.html)
00:53:42	49075/49075	---M-Z	200	added ('OK')	text/html	etag:%221e5b2f-bfb3-591a653146f00-gzip%22	https://wrraptheme.com/templates/compass/html/mail-single.html	wrraptheme.com/templates/compass/html/mail-single.html	(from https://wrraptheme.com/templates/compass/html/mail-inbox.html)
00:53:43	7744/7744	---M--	200	added ('OK')	text/css	etag:%22228513-1e40-5602895383380%22	https://wrraptheme.com/templates/compass/html/assets/plugins/footable-bootstrap/css/footable.bootstrap.min.css	wrraptheme.com/templates/compass/html/assets/plugins/footable-bootstrap/css/footable.bootstrap.min.css	(from https://wrraptheme.com/templates/compass/html/contact.html)
00:53:44	21361/21361	---M--	200	added ('OK')	text/css	etag:%22228511-5371-5602f1afbeb00%22	https://wrraptheme.com/templates/compass/html/assets/plugins/footable-bootstrap/css/footable.standalone.min.css	wrraptheme.com/templates/compass/html/assets/plugins/footable-bootstrap/css/footable.standalone.min.css	(from https://wrraptheme.com/templates/compass/html/contact.html)
00:53:45	27943/27943	---M--	200	added ('OK')	image/jpeg	etag:%222054e4-6d27-5618f10f0fe00%22	https://wrraptheme.com/templates/compass/html/assets/images/lg/avatar3.jpg	wrraptheme.com/templates/compass/html/assets/images/lg/avatar3.jpg	(from https://wrraptheme.com/templates/compass/html/contact.html)
00:53:47	52545/52545	---M--	200	added ('OK')	image/jpeg	etag:%222054e1-cd41-5618f10f0fe00%22	https://wrraptheme.com/templates/compass/html/assets/images/lg/avatar1.jpg	wrraptheme.com/templates/compass/html/assets/images/lg/avatar1.jpg	(from https://wrraptheme.com/templates/compass/html/contact.html)
00:53:48	34272/34272	---M--	200	added ('OK')	image/jpeg	etag:%222054e3-85e0-5618f10f0fe00%22	https://wrraptheme.com/templates/compass/html/assets/images/lg/avatar4.jpg	wrraptheme.com/templates/compass/html/assets/images/lg/avatar4.jpg	(from https://wrraptheme.com/templates/compass/html/contact.html)
00:53:48	26449/26449	---M--	200	added ('OK')	image/jpeg	etag:%222054e5-6751-5618f10f0fe00%22	https://wrraptheme.com/templates/compass/html/assets/images/lg/avatar6.jpg	wrraptheme.com/templates/compass/html/assets/images/lg/avatar6.jpg	(from https://wrraptheme.com/templates/compass/html/contact.html)
00:53:49	25943/25943	---M--	200	added ('OK')	image/jpeg	etag:%222054e2-6557-5618f110f8280%22	https://wrraptheme.com/templates/compass/html/assets/images/lg/avatar5.jpg	wrraptheme.com/templates/compass/html/assets/images/lg/avatar5.jpg	(from https://wrraptheme.com/templates/compass/html/contact.html)
00:53:50	23513/23513	---M--	200	added ('OK')	image/jpeg	etag:%222054e0-5bd9-5618f10f0fe00%22	https://wrraptheme.com/templates/compass/html/assets/images/lg/avatar2.jpg	wrraptheme.com/templates/compass/html/assets/images/lg/avatar2.jpg	(from https://wrraptheme.com/templates/compass/html/contact.html)
00:53:52	76949/76949	---M--	200	added ('OK')	application/javascript	etag:%221e5b1b-12c95-591a64fcd3340%22	https://wrraptheme.com/templates/compass/html/assets/bundles/footable.bundle.js	wrraptheme.com/templates/compass/html/assets/bundles/footable.bundle.js	(from https://wrraptheme.com/templates/compass/html/contact.html)
00:53:53	122/122	---M--	200	added ('OK')	application/javascript	etag:%22205461-7a-560288cfe7d00%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/tables/footable.js	wrraptheme.com/templates/compass/html/assets/js/pages/tables/footable.js	(from https://wrraptheme.com/templates/compass/html/contact.html)
00:53:54	3603/3603	---M--	200	added ('OK')	text/css	etag:%22205480-e13-591a650750c00%22	https://wrraptheme.com/templates/compass/html/assets/css/chatapp.css	wrraptheme.com/templates/compass/html/assets/css/chatapp.css	(from https://wrraptheme.com/templates/compass/html/chat.html)
00:53:55	433/433	---M--	200	added ('OK')	text/css	etag:%222284d3-1b1-53c673cdd7e00%22	https://wrraptheme.com/templates/compass/html/assets/plugins/morrisjs/morris.css	wrraptheme.com/templates/compass/html/assets/plugins/morrisjs/morris.css	(from https://wrraptheme.com/templates/compass/html/dashboard-rtl.html)
00:53:56	3591/3591	---M--	200	added ('OK')	text/css	etag:%22205482-e07-591a650a2d2c0%22	https://wrraptheme.com/templates/compass/html/assets/css/rtl.css	wrraptheme.com/templates/compass/html/assets/css/rtl.css	(from https://wrraptheme.com/templates/compass/html/dashboard-rtl.html)
00:53:59	6680/6680	---M--	200	added ('OK')	application/javascript	etag:%22205453-1a18-560bcd22f8100%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/charts/sparkline.js	wrraptheme.com/templates/compass/html/assets/js/pages/charts/sparkline.js	(from https://wrraptheme.com/templates/compass/html/dashboard-rtl.html)
00:53:59	188455/188455	---M--	200	added ('OK')	application/javascript	etag:%222277e5-2e027-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/chartjs/Chart.bundle.min.js	wrraptheme.com/templates/compass/html/assets/plugins/chartjs/Chart.bundle.min.js	(from https://wrraptheme.com/templates/compass/html/dashboard-rtl.html)
00:54:00	1442/1442	---M--	200	added ('OK')	application/javascript	etag:%2220545d-5a2-561097b03cd80%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/rtl.js	wrraptheme.com/templates/compass/html/assets/js/pages/rtl.js	(from https://wrraptheme.com/templates/compass/html/dashboard-rtl.html)
00:54:01	4886/4886	---M--	200	added ('OK')	text/css	etag:%2220547c-1316-591a650844e40%22	https://wrraptheme.com/templates/compass/html/assets/css/hm-style.css	wrraptheme.com/templates/compass/html/assets/css/hm-style.css	(from https://wrraptheme.com/templates/compass/html/index2.html)
00:54:02	4600/4600	---M-Z	404	error ('Not%20Found')	text/html	etag:%221aa3d9-11f8-5827c2c756540-gzip%22	https://wrraptheme.com/templates/compass/html/agent-profile.html	wrraptheme.com/templates/compass/html/agent-profile.html	(from https://wrraptheme.com/templates/compass/html/index2.html)
00:54:03	1999/1999	---M--	200	added ('OK')	application/javascript	etag:%221e5b1c-7cf-591a64f9f6c80%22	https://wrraptheme.com/templates/compass/html/assets/bundles/countTo.bundle.js	wrraptheme.com/templates/compass/html/assets/bundles/countTo.bundle.js	(from https://wrraptheme.com/templates/compass/html/index2.html)
00:54:04	1676/1676	---M--	200	added ('OK')	application/javascript	etag:%22205451-68c-56105079cca80%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/index2.js	wrraptheme.com/templates/compass/html/assets/js/pages/index2.js	(from https://wrraptheme.com/templates/compass/html/index2.html)
00:54:05	6635/6635	---M--	200	added ('OK')	text/css	etag:%22227863-19eb-53517a945d800%22	https://wrraptheme.com/templates/compass/html/assets/plugins/jvectormap/jquery-jvectormap-2.0.3.css	wrraptheme.com/templates/compass/html/assets/plugins/jvectormap/jquery-jvectormap-2.0.3.css	(from https://wrraptheme.com/templates/compass/html/ec-dashboard.html)
00:54:07	51889/51889	---M--	200	added ('OK')	application/javascript	etag:%221e5b19-cab1-591a64fbdf100%22	https://wrraptheme.com/templates/compass/html/assets/bundles/flotscripts.bundle.js	wrraptheme.com/templates/compass/html/assets/bundles/flotscripts.bundle.js	(from https://wrraptheme.com/templates/compass/html/ec-dashboard.html)
00:54:08	6328/6328	---M--	200	added ('OK')	application/javascript	etag:%22205471-18b8-5612e286a5380%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/ecommerce.js	wrraptheme.com/templates/compass/html/assets/js/pages/ecommerce.js	(from https://wrraptheme.com/templates/compass/html/ec-dashboard.html)
00:54:09	794/794	---M--	200	added ('OK')	application/javascript	etag:%22205459-31a-55f161d5b5f80%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/charts/jquery-knob.min.js	wrraptheme.com/templates/compass/html/assets/js/pages/charts/jquery-knob.min.js	(from https://wrraptheme.com/templates/compass/html/ec-dashboard.html)
00:54:10	2708/2708	---M--	200	added ('OK')	text/css	etag:%2220547e-a94-591a65065c9c0%22	https://wrraptheme.com/templates/compass/html/assets/css/blog.css	wrraptheme.com/templates/compass/html/assets/css/blog.css	(from https://wrraptheme.com/templates/compass/html/blog-dashboard.html)
00:54:11	43224/43224	---M-Z	200	added ('OK')	text/html	etag:%221e5afd-a8d8-591a6513b6940-gzip%22	https://wrraptheme.com/templates/compass/html/blog-post.html	wrraptheme.com/templates/compass/html/blog-post.html	(from https://wrraptheme.com/templates/compass/html/blog-dashboard.html)
00:54:12	54210/54210	---M-Z	200	added ('OK')	text/html	etag:%221e5af5-d3c2-591a6512c2700-gzip%22	https://wrraptheme.com/templates/compass/html/blog-list.html	wrraptheme.com/templates/compass/html/blog-list.html	(from https://wrraptheme.com/templates/compass/html/blog-dashboard.html)
00:54:13	54956/54956	---M-Z	200	added ('OK')	text/html	etag:%221e5b3d-d6ac-591a6512c2700-gzip%22	https://wrraptheme.com/templates/compass/html/blog-grid.html	wrraptheme.com/templates/compass/html/blog-grid.html	(from https://wrraptheme.com/templates/compass/html/blog-dashboard.html)
00:54:14	52794/52794	---M-Z	200	added ('OK')	text/html	etag:%221e5b4f-ce3a-591a6511ce4c0-gzip%22	https://wrraptheme.com/templates/compass/html/blog-details.html	wrraptheme.com/templates/compass/html/blog-details.html	(from https://wrraptheme.com/templates/compass/html/blog-dashboard.html)
00:54:15	5375/5375	---M--	200	added ('OK')	image/jpeg	etag:%222054b1-14ff-5618ecf605300%22	https://wrraptheme.com/templates/compass/html/assets/images/sm/avatar6.jpg	wrraptheme.com/templates/compass/html/assets/images/sm/avatar6.jpg	(from https://wrraptheme.com/templates/compass/html/blog-dashboard.html)
00:54:18	5959/5959	---M--	200	added ('OK')	application/javascript	etag:%2220545f-1747-560cef89b2580%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/blog/blog.js	wrraptheme.com/templates/compass/html/assets/js/pages/blog/blog.js	(from https://wrraptheme.com/templates/compass/html/blog-dashboard.html)
00:54:19	112067/112067	---M--	200	added ('OK')	application/javascript	etag:%22227869-1b5c3-5593bd7adfe00%22	https://wrraptheme.com/templates/compass/html/assets/plugins/jvectormap/jquery-jvectormap-us-aea-en.js	wrraptheme.com/templates/compass/html/assets/plugins/jvectormap/jquery-jvectormap-us-aea-en.js	(from https://wrraptheme.com/templates/compass/html/blog-dashboard.html)
00:54:19	65729/65729	---M-Z	200	added ('OK')	text/html	etag:%221e5b31-100c1-591a651f28440-gzip%22	https://wrraptheme.com/templates/compass/html/file-documents.html	wrraptheme.com/templates/compass/html/file-documents.html	(from https://wrraptheme.com/templates/compass/html/file-dashboard.html)
00:54:20	51205/51205	---M-Z	200	added ('OK')	text/html	etag:%221e5afa-c805-591a65201c680-gzip%22	https://wrraptheme.com/templates/compass/html/file-media.html	wrraptheme.com/templates/compass/html/file-media.html	(from https://wrraptheme.com/templates/compass/html/file-dashboard.html)
00:54:21	56808/56808	---M-Z	200	added ('OK')	text/html	etag:%221e5af3-dde8-591a65201c680-gzip%22	https://wrraptheme.com/templates/compass/html/file-images.html	wrraptheme.com/templates/compass/html/file-images.html	(from https://wrraptheme.com/templates/compass/html/file-dashboard.html)
00:54:24	80444/80444	---M--	200	added ('OK')	image/jpeg	etag:%222054e7-13a3c-5618ebf857c80%22	https://wrraptheme.com/templates/compass/html/assets/images/image-gallery/1.jpg	wrraptheme.com/templates/compass/html/assets/images/image-gallery/1.jpg	(from https://wrraptheme.com/templates/compass/html/file-dashboard.html)
00:54:24	60329/60329	---M--	200	added ('OK')	image/jpeg	etag:%22205500-eba9-5618ebf857c80%22	https://wrraptheme.com/templates/compass/html/assets/images/image-gallery/3.jpg	wrraptheme.com/templates/compass/html/assets/images/image-gallery/3.jpg	(from https://wrraptheme.com/templates/compass/html/file-dashboard.html)
00:54:26	67331/67331	---M--	200	added ('OK')	image/jpeg	etag:%222054eb-10703-5618ebf857c80%22	https://wrraptheme.com/templates/compass/html/assets/images/image-gallery/2.jpg	wrraptheme.com/templates/compass/html/assets/images/image-gallery/2.jpg	(from https://wrraptheme.com/templates/compass/html/file-dashboard.html)
00:54:27	66987/66987	---M--	200	added ('OK')	image/jpeg	etag:%222054fe-105ab-5618ebfa40100%22	https://wrraptheme.com/templates/compass/html/assets/images/image-gallery/8.jpg	wrraptheme.com/templates/compass/html/assets/images/image-gallery/8.jpg	(from https://wrraptheme.com/templates/compass/html/file-dashboard.html)
00:54:27	22879/22879	---M--	200	added ('OK')	text/css	etag:%2222668d-595f-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/sweetalert/sweetalert.css	wrraptheme.com/templates/compass/html/assets/plugins/sweetalert/sweetalert.css	(from https://wrraptheme.com/templates/compass/html/dialogs.html)
00:54:28	16977/16977	---M--	200	added ('OK')	application/javascript	etag:%2222668c-4251-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/sweetalert/sweetalert.min.js	wrraptheme.com/templates/compass/html/assets/plugins/sweetalert/sweetalert.min.js	(from https://wrraptheme.com/templates/compass/html/dialogs.html)
00:54:29	3861/3861	---M--	200	added ('OK')	application/javascript	etag:%22205441-f15-560a5abd0a000%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/ui/dialogs.js	wrraptheme.com/templates/compass/html/assets/js/pages/ui/dialogs.js	(from https://wrraptheme.com/templates/compass/html/dialogs.html)
00:54:30	11649/11649	---M--	200	added ('OK')	application/javascript	etag:%22227853-2d81-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/bootstrap-notify/bootstrap-notify.js	wrraptheme.com/templates/compass/html/assets/plugins/bootstrap-notify/bootstrap-notify.js	(from https://wrraptheme.com/templates/compass/html/notifications.html)
00:54:31	2161/2161	---M--	200	added ('OK')	application/javascript	etag:%22205443-871-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/ui/notifications.js	wrraptheme.com/templates/compass/html/assets/js/pages/ui/notifications.js	(from https://wrraptheme.com/templates/compass/html/notifications.html)
00:54:32	3428/3428	---M--	200	added ('OK')	text/css	etag:%22224814-d64-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/ion-rangeslider/css/ion.rangeSlider.css	wrraptheme.com/templates/compass/html/assets/plugins/ion-rangeslider/css/ion.rangeSlider.css	(from https://wrraptheme.com/templates/compass/html/range-sliders.html)
00:54:33	2206/2206	---M--	200	added ('OK')	text/css	etag:%22224818-89e-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/ion-rangeslider/css/ion.rangeSlider.skinFlat.css	wrraptheme.com/templates/compass/html/assets/plugins/ion-rangeslider/css/ion.rangeSlider.skinFlat.css	(from https://wrraptheme.com/templates/compass/html/range-sliders.html)
00:54:35	80317/80317	---M--	200	added ('OK')	application/javascript	etag:%2222480b-139bd-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/ion-rangeslider/js/ion.rangeSlider.js	wrraptheme.com/templates/compass/html/assets/plugins/ion-rangeslider/js/ion.rangeSlider.js	(from https://wrraptheme.com/templates/compass/html/range-sliders.html)
00:54:36	1847/1847	---M--	200	added ('OK')	application/javascript	etag:%22205444-737-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/ui/range-sliders.js	wrraptheme.com/templates/compass/html/assets/js/pages/ui/range-sliders.js	(from https://wrraptheme.com/templates/compass/html/range-sliders.html)
00:54:37	4882/4882	---M--	200	added ('OK')	text/css	etag:%222247ff-1312-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/nestable/jquery-nestable.css	wrraptheme.com/templates/compass/html/assets/plugins/nestable/jquery-nestable.css	(from https://wrraptheme.com/templates/compass/html/sortable-nestable.html)
00:54:38	17600/17600	---M--	200	added ('OK')	application/javascript	etag:%22224800-44c0-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/nestable/jquery.nestable.js	wrraptheme.com/templates/compass/html/assets/plugins/nestable/jquery.nestable.js	(from https://wrraptheme.com/templates/compass/html/sortable-nestable.html)
00:54:39	279/279	---M--	200	added ('OK')	application/javascript	etag:%22205447-117-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/ui/sortable-nestable.js	wrraptheme.com/templates/compass/html/assets/js/pages/ui/sortable-nestable.js	(from https://wrraptheme.com/templates/compass/html/sortable-nestable.html)
00:54:40	3051/3051	---M--	200	added ('OK')	text/css	etag:%2220548f-beb-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	wrraptheme.com/templates/compass/html/assets/plugins/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	(from https://wrraptheme.com/templates/compass/html/basic-form-elements.html)
00:54:41	11238/11238	---M--	200	added ('OK')	text/css	etag:%22227839-2be6-57c4431a3ec00%22	https://wrraptheme.com/templates/compass/html/assets/plugins/bootstrap-select/css/bootstrap-select.css	wrraptheme.com/templates/compass/html/assets/plugins/bootstrap-select/css/bootstrap-select.css	(from https://wrraptheme.com/templates/compass/html/basic-form-elements.html)
00:54:43	139009/139009	---M--	200	added ('OK')	application/javascript	etag:%22228497-21f01-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/momentjs/moment.js	wrraptheme.com/templates/compass/html/assets/plugins/momentjs/moment.js	(from https://wrraptheme.com/templates/compass/html/basic-form-elements.html)
00:54:45	50239/50239	---M--	200	added ('OK')	application/javascript	etag:%2220548d-c43f-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	wrraptheme.com/templates/compass/html/assets/plugins/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	(from https://wrraptheme.com/templates/compass/html/basic-form-elements.html)
00:54:45	501/501	---M--	200	added ('OK')	application/javascript	etag:%22205469-1f5-560a6d81a6780%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/forms/basic-form-elements.js	wrraptheme.com/templates/compass/html/assets/js/pages/forms/basic-form-elements.js	(from https://wrraptheme.com/templates/compass/html/basic-form-elements.html)
00:54:46	4702/4702	---M--	200	added ('OK')	text/css	etag:%222277d9-125e-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.css	wrraptheme.com/templates/compass/html/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.css	(from https://wrraptheme.com/templates/compass/html/advanced-form-elements.html)
00:54:47	2255/2255	---M--	200	added ('OK')	text/css	etag:%22224822-8cf-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/multi-select/css/multi-select.css	wrraptheme.com/templates/compass/html/assets/plugins/multi-select/css/multi-select.css	(from https://wrraptheme.com/templates/compass/html/advanced-form-elements.html)
00:54:48	2030/2030	---M--	200	added ('OK')	text/css	etag:%22224807-7ee-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/jquery-spinner/css/bootstrap-spinner.css	wrraptheme.com/templates/compass/html/assets/plugins/jquery-spinner/css/bootstrap-spinner.css	(from https://wrraptheme.com/templates/compass/html/advanced-form-elements.html)
00:54:49	1303/1303	---M--	200	added ('OK')	text/css	etag:%22228484-517-560a7a9323c80%22	https://wrraptheme.com/templates/compass/html/assets/plugins/bootstrap-tagsinput/bootstrap-tagsinput.css	wrraptheme.com/templates/compass/html/assets/plugins/bootstrap-tagsinput/bootstrap-tagsinput.css	(from https://wrraptheme.com/templates/compass/html/advanced-form-elements.html)
00:54:50	3554/3554	---M--	200	added ('OK')	text/css	etag:%2222851a-de2-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/nouislider/nouislider.min.css	wrraptheme.com/templates/compass/html/assets/plugins/nouislider/nouislider.min.css	(from https://wrraptheme.com/templates/compass/html/advanced-form-elements.html)
00:54:52	32813/32813	---M--	200	added ('OK')	application/javascript	etag:%222277cc-802d-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.js	wrraptheme.com/templates/compass/html/assets/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.js	(from https://wrraptheme.com/templates/compass/html/advanced-form-elements.html)
00:54:54	19558/19558	---M--	200	added ('OK')	application/javascript	etag:%2222481e-4c66-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/multi-select/js/jquery.multi-select.js	wrraptheme.com/templates/compass/html/assets/plugins/multi-select/js/jquery.multi-select.js	(from https://wrraptheme.com/templates/compass/html/advanced-form-elements.html)
00:54:54	165787/165787	---M--	200	added ('OK')	application/javascript	etag:%2222482a-2879b-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/jquery-inputmask/jquery.inputmask.bundle.js	wrraptheme.com/templates/compass/html/assets/plugins/jquery-inputmask/jquery.inputmask.bundle.js	(from https://wrraptheme.com/templates/compass/html/advanced-form-elements.html)
00:54:55	6453/6453	---M--	200	added ('OK')	application/javascript	etag:%22224804-1935-55f8a2554e700%22	https://wrraptheme.com/templates/compass/html/assets/plugins/jquery-spinner/js/jquery.spinner.js	wrraptheme.com/templates/compass/html/assets/plugins/jquery-spinner/js/jquery.spinner.js	(from https://wrraptheme.com/templates/compass/html/advanced-form-elements.html)
00:54:55	21766/21766	---M--	200	added ('OK')	application/javascript	etag:%22228482-5506-560a7a1729800%22	https://wrraptheme.com/templates/compass/html/assets/plugins/bootstrap-tagsinput/bootstrap-tagsinput.js	wrraptheme.com/templates/compass/html/assets/plugins/bootstrap-tagsinput/bootstrap-tagsinput.js	(from https://wrraptheme.com/templates/compass/html/advanced-form-elements.html)
00:54:57	53284/53284	---M--	200	added ('OK')	application/javascript	etag:%22228519-d024-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/nouislider/nouislider.js	wrraptheme.com/templates/compass/html/assets/plugins/nouislider/nouislider.js	(from https://wrraptheme.com/templates/compass/html/advanced-form-elements.html)
00:54:57	2850/2850	---M--	200	added ('OK')	application/javascript	etag:%2220546a-b22-560a794372480%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/forms/advanced-form-elements.js	wrraptheme.com/templates/compass/html/assets/js/pages/forms/advanced-form-elements.js	(from https://wrraptheme.com/templates/compass/html/advanced-form-elements.html)
00:54:59	47524/47524	---M--	200	added ('OK')	application/javascript	etag:%2222664c-b9a4-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/jquery-validation/jquery.validate.js	wrraptheme.com/templates/compass/html/assets/plugins/jquery-validation/jquery.validate.js	(from https://wrraptheme.com/templates/compass/html/form-validation.html)
00:55:00	1851/1851	---M--	200	added ('OK')	application/javascript	etag:%22205468-73b-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/forms/form-validation.js	wrraptheme.com/templates/compass/html/assets/js/pages/forms/form-validation.js	(from https://wrraptheme.com/templates/compass/html/form-validation.html)
00:55:00	53338/53338	---M--	200	added ('OK')	application/javascript	etag:%22228509-d05a-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/jquery-steps/jquery.steps.js	wrraptheme.com/templates/compass/html/assets/plugins/jquery-steps/jquery.steps.js	(from https://wrraptheme.com/templates/compass/html/form-validation.html)
00:55:02	66342/66342	---M--	200	added ('OK')	text/css	etag:%2222786c-10326-545a05aeb3080%22	https://wrraptheme.com/templates/compass/html/assets/plugins/animate-css/animate.css	wrraptheme.com/templates/compass/html/assets/plugins/animate-css/animate.css	(from https://wrraptheme.com/templates/compass/html/form-wizard.html)
00:55:02	3061/3061	---M--	200	added ('OK')	application/javascript	etag:%22205467-bf5-5612e1f980680%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/forms/form-wizard.js	wrraptheme.com/templates/compass/html/assets/js/pages/forms/form-wizard.js	(from https://wrraptheme.com/templates/compass/html/form-wizard.html)
00:55:04	105/105	---M--	200	added ('OK')	application/javascript	etag:%22205466-69-55f8a5e8d5700%22	https://wrraptheme.com/templates/compass/html/assets/js/pages/forms/editors.js	wrraptheme.com/templates/compass/html/assets/js/pages/forms/editors.js	(from https://wrraptheme.com/templates/compass/html/form-editors.html)
00:55:05	12587/12587	---M--	200	added ('OK')	text/css	etag:%2222661b-312b-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/dropzone/dropzone.css	wrraptheme.com/templates/compass/html/assets/plugins/dropzone/dropzone.css	(from https://wrraptheme.com/templates/compass/html/form-upload.html)
00:55:06	520363/520363	---M--	200	added ('OK')	application/javascript	etag:%222278eb-7f0ab-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/ckeditor/ckeditor.js	wrraptheme.com/templates/compass/html/assets/plugins/ckeditor/ckeditor.js	(from https://wrraptheme.com/templates/compass/html/form-editors.html)
00:55:07	5034/5034	---M--	200	added ('OK')	text/css	etag:%22227856-13aa-55db7551e4a00%22	https://wrraptheme.com/templates/compass/html/assets/plugins/jquery-datatable/dataTables.bootstrap4.min.css	wrraptheme.com/templates/compass/html/assets/plugins/jquery-datatable/dataTables.bootstrap4.min.css	(from https://wrraptheme.com/templates/compass/html/jquery-datatable.html)
00:55:07	64400/64400	---M--	200	added ('OK')	application/javascript	etag:%2222661a-fb90-5414a2eac9180%22	https://wrraptheme.com/templates/compass/html/assets/plugins/dropzone/dropzone.js	wrraptheme.com/templates/compass/html/assets/plugins/dropzone/dropzone.js	(from https://wrraptheme.com/templates/compass/html/form-upload.html)
00:55:09	83340/83340	---M--	200	added ('OK')	application/javascript	etag:%221e5b16-1458c-591a64faeaec0%22	https://wrraptheme.com/templates/compass/html/assets/bundles/datatablescripts.bundle.js	wrraptheme.com/templates/compass/html/assets/bundles/datatablescripts.bundle.js	(from https://wrraptheme.com/templates/compass/html/jquery-datatable.html)
00:55:09	17553/17553	---M--	200	added ('OK')	application/javascript	etag:%2222785b-4491-55db77791de80%22	https://wrraptheme.com/templates/compass/html/assets/plugins/jquery-datatable/buttons/dataTables.buttons.min.js	wrraptheme.com/templates/compass/html/assets/plugins/jquery-datatable/buttons/dataTables.buttons.min.js	(from https://wrraptheme.com/templates/compass/html/jquery-datatable.html)
